similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no
0.8974,0.30,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.7¢,KXBACHELORETTE-27JAN01-MAR,Will Marcus win The Bachelorette Season 22? — Marcus,1.0,,0xea44452bed7d0a1a2278602c31cdebc21b4765e22038703b422a5b58edec7e67,Will Marcus Richardson win The Bachelorette Season 22?,1.3,98.7
0.8973,0.30,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 2.7¢,KXF1-26-OP,Will Oscar Piastri win the F1 Drivers Championship? — Oscar Piastri,4.0,97.0,0x1c373746c204f7437cb212d2bcfbc5fdf0f0263ae9b470dd92c676d4c2c5ba03,Will Oscar Piastri be the 2026 F1 Drivers' Champion?,2.7,97.3
0.8902,0.30,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.7¢,KXSENATEFLR-26-CDS,Wil Casey DeSantis be the Republican nominee for the Senate in Florida? — Casey DeSantis,1.0,,0x21cadb8a9cfd75825065e766cf820299e3a8e7a766d8ec41bd968dd7b7ffa50e,Will Casey DeSantis be the Republican nominee for Florida Governor?,1.3,98.7
0.8863,0.30,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 98.7¢,KXNHLPLAYOFF-26-COL,Will the Colorado Avalanche be one of the 2025-26 Pro Hockey Playoff Qualifiers? — Colorado Avalanche,,1.0,0x2df3bce3a7e1b85fd6e26dcc87cb54a61052388e0bf676cbfcd94258d4b93343,Will the Colorado Avalanche make the NHL Playoffs?,98.7,1.3
0.8763,0.30,NO on Kalshi @ 3.0¢  +  YES on Polymarket @ 96.7¢,SENATENM-26-D,Will Democratics win the Senate race in New Mexico? — Democratic party,98.0,3.0,0x3ce6295fd9f1a6e2798a8a8a8845f69aca182b8cf35dc59db7203415cbe8d48e,Will the Democrats win the New Mexico Senate race in 2026?,96.7,3.3000000000000003
0.8676,0.30,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.7¢,KXMENWORLDCUP-26-CUW,Will Curacao win the 2026 Men's World Cup? — Curacao,1.0,,0x8adc5c917d97705182fae774e197254a67438d12609ab19eaba341245a654a2e,Will Curaçao win Group E in the 2026 FIFA World Cup?,1.3,98.7
0.8461,0.30,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 92.7¢,KXUFCHEAVYWEIGHTTITLE-26-CBLA,"Who will be the Heavyweight Title on Dec 31, 2026? — Curtis Blaydes",7.0,,0x28b21f91dd8f2911483a2fed02417fc274d8339e02fd39873f42d4582f39b6c3,"Will Curtis Blaydes be the UFC Heavyweight Champion on December 31, 2026?",7.3,92.7
0.8397,0.30,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.7¢,KXGOVNYNOMR-26-ESTE,Wil Elise Stefanik be the Republican nominee for Governor in New York? — Elise Stefanik,3.0,,0xbab5703006a17b1339ad99c904505693d56ad2f8ded327fdc953fd1a3f21a425,Will Elise Stefanik win the 2026 New York Governor Republican primary election?,3.3000000000000003,96.7
0.8357,0.30,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.7¢,KXLEADERNBABLK-26-RGOB,Will Rudy Gobert lead Pro Basketball in Blocks Per Game for the 2025-26 Regular Season? — Rudy Gobert,3.0,,0x896c5c288315ff3ecd98516ddc8848868c03040ac91182b59f430721b3929c87,Will Rudy Gobert lead the NBA in rebounds during the 2025–26 NBA season?,3.3000000000000003,96.7
0.8355,0.30,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.7¢,KXBACHELORETTE-27JAN01-BRAN,Will Brandon win The Bachelorette Season 22? — Brandon,1.0,,0xea44452bed7d0a1a2278602c31cdebc21b4765e22038703b422a5b58edec7e67,Will Marcus Richardson win The Bachelorette Season 22?,1.3,98.7
0.8272,0.30,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.7¢,KXSB-27-TEN,Will Tennessee win the 2027 Pro Football Championship? — Tennessee,1.0,,0x5a24b05ba7478b8eab4a26475321ef66eabd2c715e5aa2f0e30d2f13e9a5f17d,Will the Tennessee Titans win the 2027 NFL league championship?,1.3,98.7
0.9863,0.25,NO on Kalshi @ 3.0¢  +  YES on Polymarket @ 96.8¢,KXEPLRELEGATION-26-WOL,Will Wolves be Relegated from English Premier League in 2025-26 Season? — Wolves,98.0,3.0,0x77b7205b8d72e3f645bc5b5edb65d50f05423e74e99094b42b4e39a1c70db7fe,Will Wolves be relegated from the English Premier League after the 2025–26 season?,96.75,3.25
0.9502,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXMENWORLDCUP-26-BE,Will the Belgium win the 2026 Men's World Cup? — Belgium,3.0,98.0,0x32cfa52198e85e070d1b17d1b53c5c3a6aaae7736cdc33fa6aa04d353f0c2811,Will Belgium win the 2026 FIFA World Cup?,1.7500000000000002,98.25
0.9461,0.25,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 95.8¢,KXNY17D-26-MSAC,Wil Mike Sacks be the Democratic nominee for NY-17? — Mike Sacks,4.0,,0x1d5ca2609a6f9d766ebe64d64880a26fb4d1011594ed9e24a778a46bb950e7f1,Will Mike Sacks be the Democratic nominee for NY-17?,4.25,95.75
0.9460,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXSENATEMND-26-KELL,Wil Keith Ellison be the Democratic nominee for the Senate in Minnesota? — Keith Ellison,1.0,,0x27282c44ca837461bf943fb95753d3cbc436cb88ccdf657c85635ac940cb1992,Will Keith Ellison be the Democratic nominee for Senate in Minnesota?,1.25,98.75
0.9425,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXMENWORLDCUP-26-CO,Will the Colombia win the 2026 Men's World Cup? — Colombia,3.0,98.0,0xe99cc59f32b10d23acf196d1a0e8264ea30fca198428acadd3464b06ff60e771,Will Colombia win the 2026 FIFA World Cup?,1.7500000000000002,98.25
0.9381,0.25,NO on Kalshi @ 75.0¢  +  YES on Polymarket @ 24.8¢,KXPRESNOMD-28-GN,Will Gavin Newsom be the Democratic Presidential nominee in 2028? — Gavin Newsom,27.0,75.0,0x0f49db97f71c68b1e42a6d16e3de93d85dbf7d4148e3f018eb79e88554be9f75,Will Gavin Newsom win the 2028 Democratic presidential nomination?,24.75,75.25
0.9379,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXPUTINDJTLOCATION-29-TUR,Where will Trump and Putin next meet? — Turkey,11.0,98.0,0x370ee4a82b6b36581ebf892d41ee60ad926d54db92721e0e9c3a77b7778d15c7,Will Trump and Putin meet next in Turkey?,1.7500000000000002,98.25
0.9312,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXNHL-26-CBJ,Will Columbus Blue Jackets win the 2025-26 Stanley Cup Finals? — Columbus Blue Jackets,1.0,,0x4c317ee82d81e0a49aa9862a8c2d876fee322064acf02cd8e1346fbed36083e8,Will the Columbus Blue Jackets win the 2026 NHL Stanley Cup?,1.25,98.75
0.9303,0.25,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 95.8¢,KXHOUSERACE-OK03-26-D,Will Democratic win the House race for OK-03? — Democratic party,4.0,,0x7b6c8d4306c7d590c25e49b7e7f70f42d9185c2ca3932dd4b580d4bf7f2e5b4e,Will the Democratic Party win the OK-03 House seat?,4.25,95.75
0.9295,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXPGATOUR-MAST26-PREE,Will Patrick Reed win the Masters Tournament? — Patrick Reed,3.0,98.0,0xc444804b9fb75aca09aec0294bf68d47ab71a0ccd9119f514b8ae8c410609016,Will Patrick Reed win the 2026 Masters tournament?,1.7500000000000002,98.25
0.9223,0.25,YES on Kalshi @ 13.0¢  +  NO on Polymarket @ 86.8¢,KXMENWORLDCUP-26-GB,Will the England win the 2026 Men's World Cup? — England,13.0,88.0,0x375409bc5eeeff961e82b479caeccc20f33d15738e5bce1186d628aa3d9dfb1f,Will England win the 2026 FIFA World Cup?,13.25,86.75
0.9106,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXNE2R-26-BLIN,Wil Brett Lindstrom be the Republican nominee for NE-2? — Brett Lindstrom,1.0,,0x82aec16b81552c4ea6905c2f994720d9501154c3b74a0bc5a5ab8f0b0caea7f1,Will Brett Lindstrom be the Republican nominee for NE-02?,1.25,98.75
0.9092,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXOSCARSPLAY-26-ITW,Will It Was Just an Accident win Best Original Screenplay at the Oscars? — It Was Just an Accident,1.0,,0x0c5656d8c15e2f66326f516b7feefff015b1dd7aefba492c6678a230d65c1637,Will It Was Just an Accident win Best Original Screenplay at the 98th Academy Awards?,1.25,98.75
0.8985,0.25,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.8¢,KXOSCARAS-26B-THR,Will The Three Sisters win Animated Short Film at the Oscars? — The Three Sisters,3.0,98.0,0x724d3f4502acd3a25784d3a9dc89c7241fbe36e1ba76d8b0579ecd8a7e25ea63,Will The Three Sisters win Best Animated Short Film at the 98th Academy Awards?,3.25,96.75
0.8921,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXMLBNL-26-PIT,Will Pittsburgh win the 2026 Pro Baseball National League Championship? — Pittsburgh,3.0,98.0,0x937298a2c5ff8b4b8a30d024e41b8b8d826da63172a7af0e28f2dff42354c5fd,Will Pittsburgh Pirates win the 2026 National League Championship Series?,1.7500000000000002,98.25
0.8820,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXPRESNOMR-28-MG,Will Matt Gaetz be the nominee for the Presidency for the Republican party? — Matt Gaetz,1.0,,0xf2cea45ec282af4f302d2ab85ede73678cd692ebf8c3ab6d52bfa5e19f44c553,Will Matt Gaetz win the 2028 Republican presidential nomination?,1.25,98.75
0.8815,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXMARMAD-26-TTU,Will Texas Tech win the College Basketball National Championship? — Texas Tech,1.0,,0xcb9e4ec3c82dde28a5c479cdd9a2bd9432d7f3d3150ba77a63aaa3fed98aefab,Will Texas Tech win the 2026 NCAA Tournament?,1.25,98.75
0.8721,0.25,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 94.8¢,SENATEOK-26-D,Will Democratics win the Senate race in Oklahoma? — Democratic party,5.0,99.0,0x83337f7e7a080c796fea1192addc126b415f21ea534cbe2ba2b3af3483c08b88,Will the Democrats win the Oklahoma Senate race in 2026?,5.25,94.75
0.8682,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXPRESNOMD-28-JAM,Will Jamie Dimon be the Democratic Presidential nominee in 2028? — Jamie Dimon,1.0,,0xa9549c44687993a9a154347c6907092341459b927efaa3f2b49009ca2c4e40a1,Will Jamie Dimon win the 2028 US Presidential Election?,1.25,98.75
0.8673,0.25,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 97.8¢,KXMLB-26-CIN,Will Cincinnati win the 2026 Pro Baseball Championship? — Cincinnati,2.0,99.0,0x831966cd406d54a6b09cb8352da19650463521c9e6a42901b2b7dd713a2f0bbc,Will Cincinnati Reds win the 2026 National League Championship Series?,2.25,97.75
0.8574,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXGA14R-26-MTG,Will Marjorie Taylor Greene be the Republican nominee for GA-14? — Marjorie Taylor Greene,1.0,,0x17902b9490c6a73152772316b4705935c5c6801ba269f2afc81686532e34fb9a,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,1.25,98.75
0.8545,0.25,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 4.8¢,KXNBA-26-NYK,Will the New York win the 2026 Pro Basketball Finals? — New York,6.0,95.0,0x713641f745d71f6ec61f906237ffca3c8583f251e49384429a63ceb0ccdb2d37,Will the New York Knicks win the 2026 NBA Finals?,4.75,95.25
0.8496,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXMARMAD-26-TEX,Will Texas win the College Basketball National Championship? — Texas,1.0,,0xcb9e4ec3c82dde28a5c479cdd9a2bd9432d7f3d3150ba77a63aaa3fed98aefab,Will Texas Tech win the 2026 NCAA Tournament?,1.25,98.75
0.8453,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXVPRESNOMR-28-MG,Will Matt Gaetz be the nominee for the Vice Presidency for the Republican party? — Matt Gaetz,1.0,,0xf2cea45ec282af4f302d2ab85ede73678cd692ebf8c3ab6d52bfa5e19f44c553,Will Matt Gaetz win the 2028 Republican presidential nomination?,1.25,98.75
0.8410,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXPRESNOMR-28-TMAS,Will Thomas Massie be the nominee for the Presidency for the Republican party? — Thomas Massie,3.0,98.0,0x24258776d0a926b4550b0f213267b95ba0a7741fc972d0b3c2b5f6bf8ced2c50,Will Thomas Massie win the 2028 Republican presidential nomination?,1.7500000000000002,98.25
0.8353,0.25,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXNBASOUTHWEST-25-HOU,Will Houston win the Pro Basketball Southwest Division Winner? — Houston,9.0,98.0,0x7a3227795ce17d9cc5378a9b373d6defd4b25112206531e0c7768f6092002410,Will the Houston Rockets win the 2025–2026 NBA Southwest Division?,1.7500000000000002,98.25
0.8330,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXNHLPRES-26-CBJ,Will the Columbus Blue Jackets win the Pro Hockey President's Trophy? — Columbus Blue Jackets,1.0,,0x4c317ee82d81e0a49aa9862a8c2d876fee322064acf02cd8e1346fbed36083e8,Will the Columbus Blue Jackets win the 2026 NHL Stanley Cup?,1.25,98.75
0.8261,0.25,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXPRESPERSON-28-JDIM,Who will win the next presidential election? — Jamie Dimon,1.0,,0xa9549c44687993a9a154347c6907092341459b927efaa3f2b49009ca2c4e40a1,Will Jamie Dimon win the 2028 US Presidential Election?,1.25,98.75
0.9774,0.20,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 2.8¢,KXTXPRIMARY-32R26-RBIN,Will Ryan Binkley be the Republican nominee for TX-32? — Ryan Binkley,16.0,97.0,0x6868da97e784698e359839f22e7f85db0268153ab6412837538f64d537e4c35e,Will Ryan Binkley be the Republican Nominee for TX-32?,2.8000000000000003,97.2
0.9690,0.20,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.8¢,KXVA2D-26-NSLE,Will Nicolaus Sleister be the Democratic nominee for VA-02? — Nicolaus Sleister,3.0,99.0,0x9d616524d75eb02d02b8cb7526f6eedb861a466519f20ff7c1dcdadd560e1815,Will Nicolaus Sleister be the Democratic nominee for VA-02?,3.2,96.8
0.9663,0.20,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.8¢,KXSENATESDR-26-JMCN,Will Justin McNeal be the Republican nominee for the Senate in South Dakota? — Justin McNeal,3.0,99.0,0x01408db0d90e6ba11f7cb6347905b8d5b69dc881de8420e4629bdc8be6aade2e,Will Justin McNeal be the Republican nominee for Senate in South Dakota?,3.2,96.8
0.9605,0.20,NO on Kalshi @ 96.0¢  +  YES on Polymarket @ 3.8¢,KXSURVIVOR-26DEC31-CIR,Will Cirie Fields win Survivor Season 50? — Cirie Fields,5.0,96.0,0xc4901cb13cdc704ae5f79e631dabec454791d6f42efeb4abc9e608048176e9a5,Will Cirie Fields win Survivor Season 50?,3.8,96.2
0.9475,0.20,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 97.8¢,KXGOVFLNOMD-26-DLEV,Wil Daniella Levine Cava be the Democratic nominee for Governor in Florida? — Daniella Levine Cava,2.0,,0xc532180a9a9af81e373fc2e16991c339ec8feddc606b90a458e53eaf2f9e71c9,Will Daniella Levine Cava be the Democratic nominee for Florida Governor?,2.1999999999999997,97.8
0.9454,0.20,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 95.8¢,KXHOUSERACE-NY20-26-R,Will Republican win the House race for NY-20? — Republican party,4.0,,0x23155a2327f99e84b3395cb762b630867db9214629d9261524988fa983866a3d,Will the Republican Party win the NY-20 House seat?,4.2,95.8
0.9415,0.20,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 2.8¢,KXPGATOUR-MAST26-CMOR,Will Collin Morikawa win the Masters Tournament? — Collin Morikawa,5.0,97.0,0x1281b8da70b2571cdd44ee3f7f57240c6ea08d99786e17dddb137403e0027a61,Will Collin Morikawa win the 2026 Masters tournament?,2.8000000000000003,97.2
0.9413,0.20,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXPRESNOMD-28-RGAL,Will Ruben Gallego be the Democratic Presidential nominee in 2028? — Ruben Gallego,3.0,98.0,0x98933c78b5e277b62d91a6c174b412218de000b54c4c67ec8673bf561cec6e81,Will Ruben Gallego win the 2028 Democratic presidential nomination?,1.7999999999999998,98.2
0.9249,0.20,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 97.8¢,KXNHL-26-ANA,Will Anaheim Ducks win the 2025-26 Stanley Cup Finals? — Anaheim Ducks,2.0,99.0,0xceb5e0c99a9195da148d79693f3c6819d44d4d3d7e5be77931e174a3eebe4a85,Will the Anaheim Ducks win the 2026 NHL Stanley Cup?,2.1999999999999997,97.8
0.9232,0.20,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXBALLONDOR-26-MSAL,Who will win the Ballon d'Or in 2026? — Mohamed Salah,1.0,,0xf6f3ab86ba22d9d362e2429701722f15115e4a10a3d790c18f88df2ddff7f4ed,Will Mohamed Salah win the 2026 Ballon d'Or?,1.2,98.8
0.9205,0.20,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 97.8¢,KXNHL-26-PIT,Will Pittsburgh Penguins win the 2025-26 Stanley Cup Finals? — Pittsburgh Penguins,2.0,99.0,0x9e54856d758cd7de25b75c97273a38d711642f16eacad57e61982028f2791206,Will the Pittsburgh Penguins win the 2026 NHL Stanley Cup?,2.1999999999999997,97.8
0.9197,0.20,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXNHL-26-BOS,Will Boston Bruins win the 2025-26 Stanley Cup Finals? — Boston Bruins,1.0,,0x82d8c535c037a779ffbd2eb94704b093a5341350b49ca68128fc1c16a0901e4a,Will the Boston Bruins win the 2026 NHL Stanley Cup?,1.2,98.8
0.9169,0.20,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 2.8¢,KXOSCARVIS-26-F1,Will F1 win Best Visual Effects at the Oscars? — F1,5.0,97.0,0x912c2d8c9c20d844e60b74369767cd685e8b28ed7fc8d323280bec28faa43ce5,Will F1 win Best Visual Effects at the 98th Academy Awards?,2.8000000000000003,97.2
0.9074,0.20,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 93.8¢,KXBERNIEENDORSE-26NOV03-ADEL,"Will Bernie Sanders endorse Antonio Delgado in the 2026 New York gubernatorial election before Nov 3, 2026? — Antonio Delgado",6.0,96.0,0xb8940fadd151f151bdd786a2ce3950ef1320aecc143e268aa6fb04173c9576b0,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,6.2,93.8
0.8980,0.20,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXBIGBROTHERBRAZIL-27JAN01-LEA,Will Leandro win Big Brother Brasil 26? — Leandro,1.0,,0x76052dd8f4c9d199365fe444c6d1e11567e58eb8257db3782f608bb5e985037e,Will Leandro Rocha win Big Brother Brasil 26?,1.2,98.8
0.8965,0.20,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.8¢,KXGOVILNOMR-26-TDAB,Will Ted Dabrowski be the Republican nominee for Governor in Illinois? — Ted Dabrowski,3.0,99.0,0xfee3480752ec1beef52b9efef34bab85e0a36d01d159e3cb5c9eafeba80edbfa,Will Ted Dabrowski win the 2026 Illinois Governor Republican primary election?,3.2,96.8
0.8683,0.20,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXLALIGA-26-VCF,Will Valencia win the La Liga? — Valencia,1.0,,0x1940b49a58dbb1673e34e8d556dc86b882f8832a481707c67aba02603c32f4a6,Will Valencia finish in the top 4 of the La Liga 2025–26 standings?,1.2,98.8
0.8526,0.20,NO on Kalshi @ 88.0¢  +  YES on Polymarket @ 11.8¢,KXNBACLUTCH-26-SGIL,Who will win Clutch Player of the Year? — Shai Gilgeous-Alexander,14.0,88.0,0x36f459d9744356645cc64ed85d05689cc5a004012ca43db81ada4653e85780a7,Will Shai Gilgeous-Alexander win the 2025–2026 NBA Clutch Player of the Year?,11.799999999999999,88.2
0.8525,0.20,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 4.8¢,KXSB-27-PHI,Will Philadelphia win the 2027 Pro Football Championship? — Philadelphia,6.0,95.0,0xe22296145ee2a1415536e271bd38371e53d7577bcb446c5d61cb615c5ae282c6,Will the Philadelphia Eagles win the 2027 NFL league championship?,4.8,95.19999999999999
0.8466,0.20,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXNBAWEST-26-GSW,Will the Golden State win the 2026 Pro Basketball Western Conference Championship? — Golden State,1.0,,0xa4f53bf6ef803cb4ffef6a98c14394a2ac05bf514cb6c0f4557bd050f782b38d,Will the Golden State Warriors win the NBA Western Conference Finals?,1.2,98.8
0.8412,0.20,NO on Kalshi @ 3.0¢  +  YES on Polymarket @ 96.8¢,KXBTCD-26MAR0917-T62499.99,"Bitcoin price  on Mar 9, 2026? — $62,500 or above",99.0,3.0,0x9ecdccefe13b228e527536580dbfab1066896172647d98b6c2d3040546048ee0,"Will the price of Bitcoin be above $62,000 on March 10?",96.8,3.2
0.8373,0.20,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.8¢,KXFOMEN-26-BUB,Will Alexander Bublik win the French Open? — Alexander Bublik,1.0,,0x0f68c3a9e26d4c35f15fd26f9a6a049b2f1407261ad8981b98977a8afa9d087b,Will Alexander Bublik win the 2026 Men's US Open?,1.2,98.8
0.8271,0.20,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.8¢,KXVPRESNOMR-28-RDS,Will Ron DeSantis be the nominee for the Vice Presidency for the Republican party? — Ron DeSantis,3.0,98.0,0x64d31a2af85518c6718a5757a35b840f08eca20c1e22c0eb1e96ec01cc55b8b6,Will Ron DeSantis win the 2028 Republican presidential nomination?,3.2,96.8
0.9695,0.15,YES on Kalshi @ 18.0¢  +  NO on Polymarket @ 81.8¢,KXILPRIMARY-07D26-LFOR,Will La Shawn Ford be the Democratic nominee for IL-07? — La Shawn Ford,18.0,88.0,0x67d13d2a10ec0b274933faed1eab8e3b08475d43573a832ee638b775485c1d32,Will La Shawn Ford be the Democratic Nominee for IL-07?,18.15,81.85
0.9623,0.15,NO on Kalshi @ 96.0¢  +  YES on Polymarket @ 3.9¢,KXLALIGATOP4-26-RBB,Will Betis finish in the top 4 in the 2025-26 La Liga season? — Betis,17.0,96.0,0xccb49e0802c9ada89016c5f6f9933847455b736228812d0707a88e014804a630,Will Betis finish in the top 4 of the La Liga 2025–26 standings?,3.85,96.15
0.9596,0.15,YES on Kalshi @ 34.0¢  +  NO on Polymarket @ 65.8¢,KXNHLATLANTIC-26-BUF,Will Buffalo Sabres win the NHL Atlantic Division? — Buffalo Sabres,34.0,69.0,0x37bf39fd0a592322aeddcd477aadf8912609afc3e07976692cb8a472185d1582,Will the Buffalo Sabres win the Atlantic Division?,34.150000000000006,65.85
0.9346,0.15,NO on Kalshi @ 89.0¢  +  YES on Polymarket @ 10.8¢,KXMENWORLDCUP-26-FR,Will the France win the 2026 Men's World Cup? — France,12.0,89.0,0x9b6fef249040fd17e9c107955b37ac2c3e923509b6b0ff01cc463a331ddeb894,Will France win the 2026 FIFA World Cup?,10.85,89.14999999999999
0.8978,0.15,NO on Kalshi @ 93.0¢  +  YES on Polymarket @ 6.9¢,KXOSCARPROD-26-SIN,Will Sinners win Best Production Design at the Oscars? — Sinners,9.0,93.0,0x5740cf6380c8c21e2ba02dc9f1e11482134ed7a818cb6d8fcbd772bfdc445212,Will Sinners win Best Production Design at the 98th Academy Awards?,6.8500000000000005,93.15
0.8972,0.15,NO on Kalshi @ 91.0¢  +  YES on Polymarket @ 8.8¢,KXSIXNATIONS-26-IRE,Will Ireland win the Men's Six Nations Championship? — Ireland,13.0,91.0,0x7944b516172b2ebdb8283163efe439b460477db113d7c396dd6bc89ceefc7aa0,Will Ireland win the 2026 Six Nations championship?,8.85,91.14999999999999
0.8854,0.15,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 4.9¢,KXMAYORLA-26-RHUA,Who will win Los Angeles Mayoral Election? — Rae Huang,6.0,95.0,0xcc88b1c476a687f4d21abfd17f8ea957b58f2d597542f8bb2351a90fe50dc64d,Will Rae Huang win the 2026 Los Angeles mayoral election?,4.8500000000000005,95.15
0.8657,0.15,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.8¢,KXZELENSKYYOUT-26APR01,"Will Volodymyr Zelenskyy leave President of Ukraine before Apr 1, 2026? — Before Apr 1, 2026",3.0,98.0,0x895aef0f7bcd24e44ef80077534bdf560d29d8577d3681d30ed0952d74cad442,"Zelenskyy out as Ukraine president by March 31, 2026?",1.8499999999999999,98.15
0.9315,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXPRESNOMD-28-MO,Will Michelle Obama be the Democratic Presidential nominee in 2028? — Michelle Obama,1.0,,0x3e218c99a1335641b3a5ee6c887521d19b0c28fddd6b99c254a07968e35c0b1b,Will Michelle Obama win the 2028 Democratic presidential nomination?,1.15,98.85000000000001
0.9293,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXBALLONDOR-26-CPAL,Who will win the Ballon d'Or in 2026? — Cole Palmer,1.0,,0xd5a0dc324b2c8af715850bc34fe2b1089e7627103b92a9ec7aba79cbf9117943,Will Cole Palmer win the 2026 Ballon d'Or?,1.15,98.85000000000001
0.9266,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXPRESNOMD-28-BOBA,Will Barack Obama be the Democratic Presidential nominee in 2028? — Barack Obama,1.0,,0x88d67705780a3d922317ecb0c78a947a306174d0510df2ae89394d5abfb28206,Will Barack Obama win the 2028 Democratic presidential nomination?,1.15,98.85000000000001
0.8994,0.15,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.9¢,KXNFLNFCCHAMP-27-ATL,Will Atlanta win the Pro Football NFC Championship? — Atlanta,3.0,98.0,0x1fbb9cdbbe6ce47fa65bb4bf42264d8092a94b30458438d90c34ef893ee96e0e,Will Atlanta Falcons win the 2027 NFL NFC Championship?,3.15,96.85000000000001
0.8845,0.15,YES on Kalshi @ 13.0¢  +  NO on Polymarket @ 86.9¢,KXEUROVISION-26-FRA,Eurovision Winner 2026 — France,13.0,89.0,0xac5a968ce63080fd83fcb9a8eb73512f0ad4f0c689a86740b37969f5fb62bb78,Will France win Eurovision 2026?,13.15,86.85000000000001
0.8768,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXSB-27-NO,Will New Orleans win the 2027 Pro Football Championship? — New Orleans,1.0,,0x850c5df4f71fbe41414e71df71213453a97615742a6194e42600015e2c255800,Will the New Orleans Saints win the 2027 NFL league championship?,1.15,98.85000000000001
